bill_number,bill_type,congress,full_name_display,bioguide_id,person_id
2449,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
2491,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2710,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
2823,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
2862,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
2867,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
3018,s,117,"Lankford, James Paul (R-OK-1)",L000575,151793
3056,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
3193,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3194,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3540,s,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
3540,s,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
4787,s,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
4815,s,117,"McConnell, Addison Mitchell, Jr. (R-KY-2)",M000355,51216
4815,s,117,"Toomey, Patrick Joseph, Jr. (R-PA-2)",T000461,51835
4817,s,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
4822,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
4822,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
4829,s,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
4838,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
4851,s,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
4862,s,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
4865,s,117,"Markey, Edward John (D-MA-2)",M000133,51500
4922,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
4922,s,117,"Rounds, Marion Michael (R-SD)",R000605,221844
4924,s,117,"Sasse, Benjamin Eric (R-NE-1)",S001197,12801
4937,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
4982,s,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
4983,s,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
4996,S,117,"Graham, Lindsey Olin (R-SC-2)",G000359,51186
4998,s,117,"Sanders, Bernard (I-VT)",S000033,51605
5002,s,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
5022,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
5039,s,117,"Carper, Thomas Richard (D-DE)",C000174,51161
5039,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
4347,s,117,"Markey, Edward John (D-MA-2)",M000133,51500
4359,s,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
4359,s,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
4369,s,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
4376,s,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
4377,s,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
4384,s,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
4404,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
4419,s,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
4430,s,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
4441,s,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
4480,s,117,"Sanders, Bernard (I-VT)",S000033,51605
4488,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
4491,s,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
4500,s,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
4509,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
4510,s,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
4512,s,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
4565,s,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
4567,s,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
4573,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
4587,s,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
4613,s,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
4619,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
4641,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
4667,s,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
4673,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
4676,s,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
4677,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
4718,s,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
4741,s,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
4744,s,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
4769,s,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
4784,s,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
4803,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
4805,s,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
4840,s,117,"Daines, Steven David (R-MT)",D000618,198810
4867,s,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
4876,s,117,"Daines, Steven David (R-MT)",D000618,198810
4876,s,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
4877,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
4887,s,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
4909,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
4920,s,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
4921,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
4940,S,117,"Rounds, Marion Michael (R-SD)",R000605,221844
4951,s,117,"Thune, John Randolph (R-SD)",T000250,51242
4952,s,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
4978,s,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
5003,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
5059,s,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
865,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
865,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
870,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
888,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
898,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
904,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
904,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
904,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
910,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
910,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
937,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
937,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
960,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
4294,s,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
4311,s,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
4325,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
4347,s,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
4347,s,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
4359,s,117,"Shaheen, Cynthia Jeanne Bowers (D-NH-2)",S001181,66834
4360,s,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
4368,s,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
4369,s,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
4375,s,117,"Sullivan, Daniel Scott (R-AK)",S001198,221840
4394,s,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
4409,s,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
4416,s,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
4419,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
4449,s,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
4469,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
4488,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
4489,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
4504,s,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
4525,s,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
4539,s,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
4556,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
4556,s,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
4557,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
4568,s,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
4572,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
4573,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
4587,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
4587,s,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
4590,s,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
4619,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
4628,s,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
4628,s,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
4628,s,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
4637,s,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
4648,s,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
4700,s,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
4764,s,117,"Sanders, Bernard (I-VT)",S000033,51605
4805,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
4817,s,117,"Toomey, Patrick Joseph, Jr. (R-PA-2)",T000461,51835
4863,s,117,"Shaheen, Cynthia Jeanne Bowers (D-NH-2)",S001181,66834
4869,s,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
4887,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
4916,s,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
4924,s,117,"Daines, Steven David (R-MT)",D000618,198810
4927,s,117,"Cantwell, Maria Ellen (D-WA-1)",C000127,51160
4937,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
4982,s,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
5005,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
5017,s,117,"Toomey, Patrick Joseph, Jr. (R-PA-2)",T000461,51835
5021,s,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
5021,s,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
5037,s,117,"Lee, Michael Shumway (R-UT-1)",L000577,151827
5045,s,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
4275,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
4297,s,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
4311,s,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
4311,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
4325,s,117,"Sullivan, Daniel Scott (R-AK)",S001198,221840
4339,s,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
4369,s,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
4406,s,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
4408,s,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
4416,s,117,"Paul, Randal Howard (R-KY-1)",P000603,151828
4417,s,117,"Cornyn, John, III (R-TX-1)",C001056,51170
4466,S,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
4467,s,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
4469,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
4469,s,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
4474,s,117,"Daines, Steven David (R-MT)",D000618,198810
4474,s,117,"Rounds, Marion Michael (R-SD)",R000605,221844
4485,s,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
4486,s,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
4508,s,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
4508,s,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
4510,s,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
4539,s,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
4539,s,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
4556,s,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
4565,s,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
4578,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
4587,s,117,"Carper, Thomas Richard (D-DE)",C000174,51161
4587,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
4606,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
4618,s,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
4619,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
4628,s,117,"Cramer, Kevin John (R-ND)",C001096,198816
1599,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
1610,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1625,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
1652,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
1660,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
1674,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
1691,S,117,"Cassidy, William (R-LA-2)",C001075,66858
1706,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
1712,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
1720,S,117,"Sinema, Kyrsten Lea (D-AZ-1)",S001191,198919
1725,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
1736,s,117,"Tester, Raymond Jon (D-MT)",T000464,51845
1748,S,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
1757,S,117,"Tuberville, Thomas Hawley (R-AL-1)",T000278,374701
1761,S,117,"Daines, Steven David (R-MT)",D000618,198810
1773,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
1782,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
1785,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
1786,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
1795,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
1797,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
1810,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1817,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
1819,S,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
1826,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
1830,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
1833,S,117,"Sanders, Bernard (I-VT)",S000033,51605
1834,S,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
1840,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1854,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
1857,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
1872,S,117,"Cornyn, John, III (R-TX-1)",C001056,51170
1872,S,117,"Thune, John Randolph (R-SD)",T000250,51242
1873,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
1873,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
1873,S,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
1876,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1877,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1893,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
1898,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
1904,S,117,"Cornyn, John, III (R-TX-1)",C001056,51170
1912,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
1962,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
1964,S,117,"Cantwell, Maria Ellen (D-WA-1)",C000127,51160
1983,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
1986,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
1988,S,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
1989,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
2004,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
2008,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
2011,S,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
2014,S,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
2022,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
2024,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
2032,S,117,"Cantwell, Maria Ellen (D-WA-1)",C000127,51160
2032,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
2032,S,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
2041,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
2050,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
2057,S,117,"Tuberville, Thomas Hawley (R-AL-1)",T000278,374701
2065,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
2069,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
2072,S,117,"Thune, John Randolph (R-SD)",T000250,51242
2086,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
4,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
30,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
51,S,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
75,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
107,S,117,"Thune, John Randolph (R-SD)",T000250,51242
127,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
208,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
289,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
300,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
331,s,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
344,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
364,S,117,"Daines, Steven David (R-MT)",D000618,198810
452,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
529,S,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
535,S,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
568,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
595,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
675,S,117,"Cornyn, John, III (R-TX-1)",C001056,51170
688,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
700,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
732,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
757,s,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
758,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
1725,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
1725,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
1725,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1748,S,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
1756,S,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
1761,S,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
1775,S,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
1777,S,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
1777,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
1779,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
1780,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
1784,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
1790,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1802,S,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
1809,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
1813,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
1813,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
1813,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
1819,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
1823,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1824,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
1825,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
1825,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
1825,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1832,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
1833,S,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
1848,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
1848,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
1848,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
1850,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
1851,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
1856,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
1856,S,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
1858,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1863,S,117,"Sullivan, Daniel Scott (R-AK)",S001198,221840
1864,S,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
1872,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
1872,S,117,"Schumer, Charles Ellis (D-NY-2)",S000148,51231
1872,S,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
1873,s,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
1877,S,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
1880,S,117,"Daines, Steven David (R-MT)",D000618,198810
1888,s,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
1889,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1891,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
1891,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
1891,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1894,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1901,S,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
1904,S,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
1907,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
1909,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
1912,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
1916,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
1916,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
1916,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
1916,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
1939,S,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
1939,S,117,"McConnell, Addison Mitchell, Jr. (R-KY-2)",M000355,51216
1939,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
1942,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
1943,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
1943,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
1945,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
1946,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
1950,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
1958,S,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
1970,S,117,"Schumer, Charles Ellis (D-NY-2)",S000148,51231
1975,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
1975,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
1983,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
1996,S,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
2005,S,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
2005,S,117,"McConnell, Addison Mitchell, Jr. (R-KY-2)",M000355,51216
2005,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
2005,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
2008,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
2011,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
2013,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
2014,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
2014,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
2014,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
2024,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
2024,S,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
2025,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
2032,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
2033,S,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
4817,s,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
4822,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
4840,s,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
4843,s,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
4843,s,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
4846,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
4850,s,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
4851,s,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
4854,s,117,"Lankford, James Paul (R-OK-1)",L000575,151793
4863,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
4867,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
4876,s,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
4880,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
4901,s,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
